ProdutoID,DataRef,QtdEstoque
PROD000127,2025-01-31,401
PROD000128,2025-01-31,430
PROD000129,2025-01-31,226
PROD000130,2025-01-31,586
PROD000131,2025-01-31,181
PROD000132,2025-01-31,77
PROD000133,2025-01-31,606
PROD000134,2025-01-31,204
PROD000135,2025-01-31,753
PROD000136,2025-01-31,684
PROD000137,2025-01-31,548
PROD000138,2025-01-31,394
PROD000139,2025-01-31,664
PROD000140,2025-01-31,205
PROD000141,2025-01-31,697
PROD000142,2025-01-31,709
PROD000143,2025-01-31,440
PROD000144,2025-01-31,302
PROD000145,2025-01-31,581
PROD000146,2025-01-31,296
PROD000147,2025-01-31,63
PROD000148,2025-01-31,536
PROD000149,2025-01-31,597
PROD000150,2025-01-31,337
PROD000001,2025-02-28,484
PROD000002,2025-02-28,663
PROD000003,2025-02-28,2
PROD000004,2025-02-28,117
PROD000005,2025-02-28,282
PROD000006,2025-02-28,601
PROD000007,2025-02-28,751
PROD000008,2025-02-28,412
PROD000009,2025-02-28,38
PROD000010,2025-02-28,141
PROD000011,2025-02-28,681
PROD000012,2025-02-28,129
PROD000013,2025-02-28,197
PROD000014,2025-02-28,429
PROD000015,2025-02-28,171
PROD000016,2025-02-28,319
PROD000017,2025-02-28,664
PROD000018,2025-02-28,194
PROD000019,2025-02-28,598
PROD000020,2025-02-28,373
PROD000021,2025-02-28,613
PROD000022,2025-02-28,238
PROD000023,2025-02-28,662
PROD000024,2025-02-28,520
PROD000025,2025-02-28,730
PROD000026,2025-02-28,109
PROD000027,2025-02-28,200
PROD000028,2025-02-28,424
PROD000029,2025-02-28,181
PROD000030,2025-02-28,536
PROD000031,2025-02-28,775
PROD000032,2025-02-28,631
PROD000033,2025-02-28,857
PROD000034,2025-02-28,430
PROD000035,2025-02-28,344
PROD000036,2025-02-28,322
PROD000037,2025-02-28,138
PROD000038,2025-02-28,771
PROD000039,2025-02-28,591
PROD000040,2025-02-28,122
PROD000041,2025-02-28,680
PROD000042,2025-02-28,615
PROD000043,2025-02-28,645
PROD000044,2025-02-28,748
PROD000045,2025-02-28,335
PROD000046,2025-02-28,104
PROD000047,2025-02-28,262
PROD000048,2025-02-28,218
PROD000049,2025-02-28,376
PROD000050,2025-02-28,162
PROD000051,2025-02-28,44
PROD000052,2025-02-28,237
PROD000053,2025-02-28,778
PROD000054,2025-02-28,190
PROD000055,2025-02-28,547
PROD000056,2025-02-28,223
PROD000057,2025-02-28,366
PROD000058,2025-02-28,376
PROD000059,2025-02-28,703
PROD000060,2025-02-28,503
PROD000061,2025-02-28,478
PROD000062,2025-02-28,654
PROD000063,2025-02-28,336
PROD000064,2025-02-28,684
PROD000065,2025-02-28,825
PROD000066,2025-02-28,195
PROD000067,2025-02-28,605
PROD000068,2025-02-28,447
PROD000069,2025-02-28,186
PROD000070,2025-02-28,717
PROD000071,2025-02-28,754
PROD000072,2025-02-28,470
PROD000073,2025-02-28,719
PROD000074,2025-02-28,560
PROD000075,2025-02-28,526
PROD000076,2025-02-28,622
PROD000077,2025-02-28,776
PROD000078,2025-02-28,329
PROD000079,2025-02-28,502
PROD000080,2025-02-28,731
PROD000081,2025-02-28,750
PROD000082,2025-02-28,528
PROD000083,2025-02-28,153
PROD000084,2025-02-28,858
PROD000085,2025-02-28,337
PROD000086,2025-02-28,674
PROD000087,2025-02-28,38
PROD000088,2025-02-28,656
PROD000089,2025-02-28,10
PROD000090,2025-02-28,171
PROD000091,2025-02-28,606
PROD000092,2025-02-28,670
PROD000093,2025-02-28,491
PROD000094,2025-02-28,147
PROD000095,2025-02-28,526
PROD000096,2025-02-28,428
PROD000097,2025-02-28,718
PROD000098,2025-02-28,865
PROD000099,2025-02-28,99
PROD000100,2025-02-28,335
PROD000101,2025-02-28,458
PROD000102,2025-02-28,566
PROD000103,2025-02-28,192
PROD000104,2025-02-28,767
PROD000105,2025-02-28,638
PROD000106,2025-02-28,411
PROD000107,2025-02-28,258
PROD000108,2025-02-28,60
PROD000109,2025-02-28,888
PROD000110,2025-02-28,51
PROD000111,2025-02-28,568
PROD000112,2025-02-28,190
PROD000113,2025-02-28,249
PROD000114,2025-02-28,415
PROD000115,2025-02-28,213
PROD000116,2025-02-28,658
PROD000117,2025-02-28,750
PROD000118,2025-02-28,558
PROD000119,2025-02-28,268
PROD000120,2025-02-28,487
PROD000121,2025-02-28,445
PROD000122,2025-02-28,241
PROD000123,2025-02-28,197
PROD000124,2025-02-28,857
PROD000125,2025-02-28,127
PROD000126,2025-02-28,643
PROD000127,2025-02-28,298
PROD000128,2025-02-28,589
PROD000129,2025-02-28,219
PROD000130,2025-02-28,494
PROD000131,2025-02-28,184
PROD000132,2025-02-28,70
PROD000133,2025-02-28,663
PROD000134,2025-02-28,204
PROD000135,2025-02-28,814
PROD000136,2025-02-28,713
PROD000137,2025-02-28,550
PROD000138,2025-02-28,402
PROD000139,2025-02-28,688
PROD000140,2025-02-28,171
PROD000141,2025-02-28,634
PROD000142,2025-02-28,517
PROD000143,2025-02-28,554
PROD000144,2025-02-28,301
PROD000145,2025-02-28,572
PROD000146,2025-02-28,232
PROD000147,2025-02-28,83
PROD000148,2025-02-28,604
PROD000149,2025-02-28,735
PROD000150,2025-02-28,527
PROD000001,2025-03-31,473
PROD000002,2025-03-31,637
PROD000003,2025-03-31,0
PROD000004,2025-03-31,157
PROD000005,2025-03-31,294
PROD000006,2025-03-31,597
PROD000007,2025-03-31,565
PROD000008,2025-03-31,422
PROD000009,2025-03-31,47
PROD000010,2025-03-31,1
PROD000011,2025-03-31,689
PROD000012,2025-03-31,134
PROD000013,2025-03-31,203
PROD000014,2025-03-31,442
PROD000015,2025-03-31,95
PROD000016,2025-03-31,348
PROD000017,2025-03-31,707
PROD000018,2025-03-31,340
PROD000019,2025-03-31,768
PROD000020,2025-03-31,488
PROD000021,2025-03-31,603
PROD000022,2025-03-31,257
PROD000023,2025-03-31,768
PROD000024,2025-03-31,337
PROD000025,2025-03-31,586
PROD000026,2025-03-31,200
PROD000027,2025-03-31,214
PROD000028,2025-03-31,447
PROD000029,2025-03-31,191
PROD000030,2025-03-31,428
PROD000031,2025-03-31,606
PROD000032,2025-03-31,644
PROD000033,2025-03-31,727
PROD000034,2025-03-31,447
PROD000035,2025-03-31,336
PROD000036,2025-03-31,279
PROD000037,2025-03-31,96
PROD000038,2025-03-31,743
PROD000039,2025-03-31,598
PROD000040,2025-03-31,206
PROD000041,2025-03-31,681
PROD000042,2025-03-31,609
PROD000043,2025-03-31,666
PROD000044,2025-03-31,748
PROD000045,2025-03-31,398
PROD000046,2025-03-31,265
PROD000047,2025-03-31,263
PROD000048,2025-03-31,219
PROD000049,2025-03-31,390
PROD000050,2025-03-31,160
PROD000051,2025-03-31,19
PROD000052,2025-03-31,191
PROD000053,2025-03-31,771
PROD000054,2025-03-31,49
PROD000055,2025-03-31,549
PROD000056,2025-03-31,243
PROD000057,2025-03-31,372
PROD000058,2025-03-31,424
PROD000059,2025-03-31,801
PROD000060,2025-03-31,568
PROD000061,2025-03-31,598
PROD000062,2025-03-31,742
PROD000063,2025-03-31,277
PROD000064,2025-03-31,706
PROD000065,2025-03-31,741
PROD000066,2025-03-31,32
PROD000067,2025-03-31,628
PROD000068,2025-03-31,547
PROD000069,2025-03-31,151
PROD000070,2025-03-31,780
PROD000071,2025-03-31,738
PROD000072,2025-03-31,477
PROD000073,2025-03-31,785
PROD000074,2025-03-31,555
PROD000075,2025-03-31,339
PROD000076,2025-03-31,605
PROD000077,2025-03-31,769
PROD000078,2025-03-31,441
PROD000079,2025-03-31,507
PROD000080,2025-03-31,741
PROD000081,2025-03-31,755
PROD000082,2025-03-31,736
PROD000083,2025-03-31,153
PROD000084,2025-03-31,638
PROD000085,2025-03-31,341
PROD000086,2025-03-31,685
PROD000087,2025-03-31,59
PROD000088,2025-03-31,655
PROD000089,2025-03-31,0
PROD000090,2025-03-31,121
PROD000091,2025-03-31,605
PROD000092,2025-03-31,670
PROD000093,2025-03-31,498
PROD000094,2025-03-31,166
PROD000095,2025-03-31,628
PROD000096,2025-03-31,396
PROD000097,2025-03-31,703
PROD000098,2025-03-31,763
PROD000099,2025-03-31,114
PROD000100,2025-03-31,311
PROD000101,2025-03-31,350
PROD000102,2025-03-31,577
PROD000103,2025-03-31,205
PROD000104,2025-03-31,787
PROD000105,2025-03-31,643
PROD000106,2025-03-31,407
PROD000107,2025-03-31,366
PROD000108,2025-03-31,39
PROD000109,2025-03-31,761
PROD000110,2025-03-31,77
PROD000111,2025-03-31,607
PROD000112,2025-03-31,38
PROD000113,2025-03-31,223
PROD000114,2025-03-31,520
PROD000115,2025-03-31,100
PROD000116,2025-03-31,667
PROD000117,2025-03-31,766
PROD000118,2025-03-31,531
PROD000119,2025-03-31,269
PROD000120,2025-03-31,577
PROD000121,2025-03-31,336
PROD000122,2025-03-31,144
PROD000123,2025-03-31,201
PROD000124,2025-03-31,694
PROD000125,2025-03-31,123
PROD000126,2025-03-31,532
PROD000127,2025-03-31,293
PROD000128,2025-03-31,434
PROD000129,2025-03-31,225
PROD000130,2025-03-31,617
PROD000131,2025-03-31,156
PROD000132,2025-03-31,210
PROD000133,2025-03-31,609
PROD000134,2025-03-31,201
PROD000135,2025-03-31,740
PROD000136,2025-03-31,593
PROD000137,2025-03-31,531
PROD000138,2025-03-31,377
PROD000139,2025-03-31,680
PROD000140,2025-03-31,109
PROD000141,2025-03-31,647
PROD000142,2025-03-31,501
PROD000143,2025-03-31,446
PROD000144,2025-03-31,317
PROD000145,2025-03-31,664
PROD000146,2025-03-31,237
PROD000147,2025-03-31,76
PROD000148,2025-03-31,727
PROD000149,2025-03-31,598
PROD000150,2025-03-31,340
PROD000001,2025-04-30,461
PROD000002,2025-04-30,637
PROD000003,2025-04-30,128
PROD000004,2025-04-30,78
PROD000005,2025-04-30,267
PROD000006,2025-04-30,610
PROD000007,2025-04-30,643
PROD000008,2025-04-30,421
PROD000009,2025-04-30,51
PROD000010,2025-04-30,14
PROD000011,2025-04-30,678
PROD000012,2025-04-30,313
PROD000013,2025-04-30,265
PROD000014,2025-04-30,620
PROD000015,2025-04-30,101
PROD000016,2025-04-30,325
PROD000017,2025-04-30,658
PROD000018,2025-04-30,192
PROD000019,2025-04-30,619
PROD000020,2025-04-30,373
PROD000021,2025-04-30,629
PROD000022,2025-04-30,151
PROD000023,2025-04-30,766
PROD000024,2025-04-30,494
PROD000025,2025-04-30,604
PROD000026,2025-04-30,105
PROD000027,2025-04-30,223
PROD000028,2025-04-30,504
PROD000029,2025-04-30,173
PROD000030,2025-04-30,447
PROD000031,2025-04-30,593
PROD000032,2025-04-30,683
PROD000033,2025-04-30,897
PROD000034,2025-04-30,460
PROD000035,2025-04-30,353
PROD000036,2025-04-30,418
PROD000037,2025-04-30,118
PROD000038,2025-04-30,796
PROD000039,2025-04-30,585
PROD000040,2025-04-30,155
PROD000041,2025-04-30,691
PROD000042,2025-04-30,615
PROD000043,2025-04-30,652
PROD000044,2025-04-30,772
PROD000045,2025-04-30,404
PROD000046,2025-04-30,117
PROD000047,2025-04-30,342
PROD000048,2025-04-30,220
PROD000049,2025-04-30,433
PROD000050,2025-04-30,163
PROD000051,2025-04-30,39
PROD000052,2025-04-30,170
PROD000053,2025-04-30,780
PROD000054,2025-04-30,57
PROD000055,2025-04-30,544
PROD000056,2025-04-30,351
PROD000057,2025-04-30,380
PROD000058,2025-04-30,356
PROD000059,2025-04-30,685
PROD000060,2025-04-30,434
PROD000061,2025-04-30,479
PROD000062,2025-04-30,712
PROD000063,2025-04-30,335
PROD000064,2025-04-30,538
PROD000065,2025-04-30,708
PROD000066,2025-04-30,50
PROD000067,2025-04-30,617
PROD000068,2025-04-30,522
PROD000069,2025-04-30,24
PROD000070,2025-04-30,711
PROD000071,2025-04-30,746
PROD000072,2025-04-30,455
PROD000073,2025-04-30,723
PROD000074,2025-04-30,677
PROD000075,2025-04-30,340
PROD000076,2025-04-30,610
PROD000077,2025-04-30,760
PROD000078,2025-04-30,344
PROD000079,2025-04-30,485
PROD000080,2025-04-30,740
PROD000081,2025-04-30,736
PROD000082,2025-04-30,534
PROD000083,2025-04-30,373
PROD000084,2025-04-30,642
PROD000085,2025-04-30,347
PROD000086,2025-04-30,673
PROD000087,2025-04-30,48
PROD000088,2025-04-30,665
PROD000089,2025-04-30,87
PROD000090,2025-04-30,177
PROD000091,2025-04-30,580
PROD000092,2025-04-30,778
PROD000093,2025-04-30,540
PROD000094,2025-04-30,259
PROD000095,2025-04-30,539
PROD000096,2025-04-30,429
PROD000097,2025-04-30,704
PROD000098,2025-04-30,764
PROD000099,2025-04-30,121
PROD000100,2025-04-30,458
PROD000101,2025-04-30,362
PROD000102,2025-04-30,579
PROD000103,2025-04-30,193
PROD000104,2025-04-30,773
PROD000105,2025-04-30,677
PROD000106,2025-04-30,407
PROD000107,2025-04-30,241
PROD000108,2025-04-30,135
PROD000109,2025-04-30,739
PROD000110,2025-04-30,58
PROD000111,2025-04-30,559
PROD000112,2025-04-30,59
PROD000113,2025-04-30,236
PROD000114,2025-04-30,397
PROD000115,2025-04-30,145
PROD000116,2025-04-30,647
PROD000117,2025-04-30,828
PROD000118,2025-04-30,679
PROD000119,2025-04-30,280
PROD000120,2025-04-30,582
PROD000121,2025-04-30,339
PROD000122,2025-04-30,210
PROD000123,2025-04-30,221
PROD000124,2025-04-30,704
PROD000125,2025-04-30,107
PROD000126,2025-04-30,585
PROD000127,2025-04-30,308
PROD000128,2025-04-30,448
PROD000129,2025-04-30,209
PROD000130,2025-04-30,492
PROD000131,2025-04-30,157
PROD000132,2025-04-30,188
PROD000133,2025-04-30,692
PROD000134,2025-04-30,345
PROD000135,2025-04-30,937
PROD000136,2025-04-30,618
PROD000137,2025-04-30,692
PROD000138,2025-04-30,399
PROD000139,2025-04-30,780
PROD000140,2025-04-30,117
PROD000141,2025-04-30,652
PROD000142,2025-04-30,612
PROD000143,2025-04-30,430
PROD000144,2025-04-30,343
PROD000145,2025-04-30,566
PROD000146,2025-04-30,337
PROD000147,2025-04-30,65
PROD000148,2025-04-30,534
PROD000149,2025-04-30,622
PROD000150,2025-04-30,349
PROD000001,2025-05-31,550
PROD000002,2025-05-31,653
PROD000003,2025-05-31,0
PROD000004,2025-05-31,75
PROD000005,2025-05-31,269
PROD000006,2025-05-31,614
PROD000007,2025-05-31,583
PROD000008,2025-05-31,485
PROD000009,2025-05-31,52
PROD000010,2025-05-31,56
PROD000011,2025-05-31,819
PROD000012,2025-05-31,241
PROD000013,2025-05-31,270
PROD000014,2025-05-31,451
PROD000015,2025-05-31,102
PROD000016,2025-05-31,336
PROD000017,2025-05-31,739
PROD000018,2025-05-31,188
PROD000019,2025-05-31,594
PROD000020,2025-05-31,367
PROD000021,2025-05-31,610
PROD000022,2025-05-31,153
PROD000023,2025-05-31,639
PROD000024,2025-05-31,330
PROD000025,2025-05-31,579
PROD000026,2025-05-31,116
PROD000027,2025-05-31,234
PROD000028,2025-05-31,419
PROD000029,2025-05-31,175
PROD000030,2025-05-31,582
PROD000031,2025-05-31,582
PROD000032,2025-05-31,622
PROD000033,2025-05-31,728
PROD000034,2025-05-31,445
PROD000035,2025-05-31,329
PROD000036,2025-05-31,268
PROD000037,2025-05-31,109
PROD000038,2025-05-31,745
PROD000039,2025-05-31,606
PROD000040,2025-05-31,115
PROD000041,2025-05-31,853
PROD000042,2025-05-31,621
PROD000043,2025-05-31,670
PROD000044,2025-05-31,847
PROD000045,2025-05-31,421
PROD000046,2025-05-31,125
PROD000047,2025-05-31,242
PROD000048,2025-05-31,321
PROD000049,2025-05-31,391
PROD000050,2025-05-31,160
PROD000051,2025-05-31,32
PROD000052,2025-05-31,165
PROD000053,2025-05-31,777
PROD000054,2025-05-31,85
PROD000055,2025-05-31,532
PROD000056,2025-05-31,220
PROD000057,2025-05-31,368
PROD000058,2025-05-31,432
PROD000059,2025-05-31,690
PROD000060,2025-05-31,440
PROD000061,2025-05-31,475
PROD000062,2025-05-31,725
PROD000063,2025-05-31,242
PROD000064,2025-05-31,523
PROD000065,2025-05-31,822
PROD000066,2025-05-31,55
PROD000067,2025-05-31,627
PROD000068,2025-05-31,444
PROD000069,2025-05-31,24
PROD000070,2025-05-31,724
PROD000071,2025-05-31,733
PROD000072,2025-05-31,630
PROD000073,2025-05-31,725
PROD000074,2025-05-31,540
PROD000075,2025-05-31,307
PROD000076,2025-05-31,618
PROD000077,2025-05-31,760
PROD000078,2025-05-31,496
PROD000079,2025-05-31,488
PROD000080,2025-05-31,752
PROD000081,2025-05-31,727
PROD000082,2025-05-31,533
PROD000083,2025-05-31,286
PROD000084,2025-05-31,759
PROD000085,2025-05-31,315
PROD000086,2025-05-31,805
PROD000087,2025-05-31,119
PROD000088,2025-05-31,671
PROD000089,2025-05-31,149
PROD000090,2025-05-31,108
PROD000091,2025-05-31,605
PROD000092,2025-05-31,667
PROD000093,2025-05-31,469
PROD000094,2025-05-31,141
PROD000095,2025-05-31,548
PROD000096,2025-05-31,585
PROD000097,2025-05-31,708
PROD000098,2025-05-31,753
PROD000099,2025-05-31,197
PROD000100,2025-05-31,313
PROD000101,2025-05-31,469
PROD000102,2025-05-31,776
PROD000103,2025-05-31,198
PROD000104,2025-05-31,777
PROD000105,2025-05-31,555
PROD000106,2025-05-31,402
PROD000107,2025-05-31,237
PROD000108,2025-05-31,161
PROD000109,2025-05-31,755
PROD000110,2025-05-31,64
PROD000111,2025-05-31,779
PROD000112,2025-05-31,56
PROD000113,2025-05-31,247
PROD000114,2025-05-31,419
PROD000115,2025-05-31,0
PROD000116,2025-05-31,668
PROD000117,2025-05-31,760
PROD000118,2025-05-31,538
PROD000119,2025-05-31,258
PROD000120,2025-05-31,493
PROD000121,2025-05-31,331
PROD000122,2025-05-31,126
PROD000123,2025-05-31,208
PROD000124,2025-05-31,695
PROD000125,2025-05-31,280
PROD000126,2025-05-31,522
PROD000127,2025-05-31,497
PROD000128,2025-05-31,428
PROD000129,2025-05-31,224
PROD000130,2025-05-31,500
PROD000131,2025-05-31,246
PROD000132,2025-05-31,177
PROD000133,2025-05-31,623
PROD000134,2025-05-31,195
PROD000135,2025-05-31,772
PROD000136,2025-05-31,589
PROD000137,2025-05-31,572
PROD000138,2025-05-31,371
PROD000139,2025-05-31,679
PROD000140,2025-05-31,116
PROD000141,2025-05-31,648
PROD000142,2025-05-31,602
PROD000143,2025-05-31,540
PROD000144,2025-05-31,299
PROD000145,2025-05-31,568
PROD000146,2025-05-31,170
PROD000147,2025-05-31,74
PROD000148,2025-05-31,528
PROD000149,2025-05-31,598
PROD000150,2025-05-31,328
PROD000001,2025-06-30,481
PROD000002,2025-06-30,652
PROD000003,2025-06-30,13
PROD000004,2025-06-30,177
PROD000005,2025-06-30,287
PROD000006,2025-06-30,584
PROD000007,2025-06-30,590
PROD000008,2025-06-30,556
PROD000009,2025-06-30,233
PROD000010,2025-06-30,15
PROD000011,2025-06-30,787
PROD000012,2025-06-30,127
PROD000013,2025-06-30,188
PROD000014,2025-06-30,424
PROD000015,2025-06-30,123
PROD000016,2025-06-30,343
PROD000017,2025-06-30,653
PROD000018,2025-06-30,158
PROD000019,2025-06-30,585
PROD000020,2025-06-30,382
PROD000021,2025-06-30,621
PROD000022,2025-06-30,155
PROD000023,2025-06-30,729
PROD000024,2025-06-30,355
PROD000025,2025-06-30,576
PROD000026,2025-06-30,89
PROD000027,2025-06-30,289
PROD000028,2025-06-30,445
PROD000029,2025-06-30,193
PROD000030,2025-06-30,430
PROD000031,2025-06-30,596
PROD000032,2025-06-30,650
PROD000033,2025-06-30,892
PROD000034,2025-06-30,450
PROD000035,2025-06-30,342
PROD000036,2025-06-30,280
PROD000037,2025-06-30,92
PROD000038,2025-06-30,766
PROD000039,2025-06-30,569
PROD000040,2025-06-30,255
PROD000041,2025-06-30,846
PROD000042,2025-06-30,632
PROD000043,2025-06-30,753
PROD000044,2025-06-30,935
PROD000045,2025-06-30,326
PROD000046,2025-06-30,109
PROD000047,2025-06-30,246
PROD000048,2025-06-30,219
PROD000049,2025-06-30,465
PROD000050,2025-06-30,156
PROD000051,2025-06-30,31
PROD000052,2025-06-30,193
PROD000053,2025-06-30,747
PROD000054,2025-06-30,36
PROD000055,2025-06-30,546
PROD000056,2025-06-30,289
PROD000057,2025-06-30,370
PROD000058,2025-06-30,350
PROD000059,2025-06-30,710
PROD000060,2025-06-30,455
PROD000061,2025-06-30,474
PROD000062,2025-06-30,804
PROD000063,2025-06-30,272
PROD000064,2025-06-30,539
PROD000065,2025-06-30,882
PROD000066,2025-06-30,52
PROD000067,2025-06-30,615
PROD000068,2025-06-30,450
PROD000069,2025-06-30,12
PROD000070,2025-06-30,692
PROD000071,2025-06-30,748
PROD000072,2025-06-30,481
PROD000073,2025-06-30,723
PROD000074,2025-06-30,665
PROD000075,2025-06-30,323
PROD000076,2025-06-30,610
PROD000077,2025-06-30,742
PROD000078,2025-06-30,321
PROD000079,2025-06-30,486
PROD000080,2025-06-30,750
PROD000081,2025-06-30,738
PROD000082,2025-06-30,549
PROD000083,2025-06-30,163
PROD000084,2025-06-30,654
PROD000085,2025-06-30,326
PROD000086,2025-06-30,692
PROD000087,2025-06-30,55
PROD000088,2025-06-30,655
PROD000089,2025-06-30,0
PROD000090,2025-06-30,241
PROD000091,2025-06-30,783
PROD000092,2025-06-30,697
PROD000093,2025-06-30,480
PROD000094,2025-06-30,145
PROD000095,2025-06-30,533
PROD000096,2025-06-30,410
PROD000097,2025-06-30,808
PROD000098,2025-06-30,940
PROD000099,2025-06-30,103
PROD000100,2025-06-30,310
PROD000101,2025-06-30,382
PROD000102,2025-06-30,588
PROD000103,2025-06-30,191
PROD000104,2025-06-30,785
PROD000105,2025-06-30,548
PROD000106,2025-06-30,477
PROD000107,2025-06-30,385
PROD000108,2025-06-30,204
PROD000109,2025-06-30,762
PROD000110,2025-06-30,46
PROD000111,2025-06-30,567
PROD000112,2025-06-30,36
PROD000113,2025-06-30,227
PROD000114,2025-06-30,566
PROD000115,2025-06-30,197
PROD000116,2025-06-30,788
PROD000117,2025-06-30,754
PROD000118,2025-06-30,729
PROD000119,2025-06-30,454
PROD000120,2025-06-30,484
PROD000121,2025-06-30,341
PROD000122,2025-06-30,125
PROD000123,2025-06-30,203
PROD000124,2025-06-30,704
PROD000125,2025-06-30,257
PROD000126,2025-06-30,514
PROD000127,2025-06-30,455
PROD000128,2025-06-30,613
PROD000129,2025-06-30,347
PROD000130,2025-06-30,477
PROD000131,2025-06-30,180
PROD000132,2025-06-30,89
PROD000133,2025-06-30,798
PROD000134,2025-06-30,198
PROD000135,2025-06-30,749
PROD000136,2025-06-30,639
PROD000137,2025-06-30,549
PROD000138,2025-06-30,433
PROD000139,2025-06-30,679
PROD000140,2025-06-30,106
PROD000141,2025-06-30,638
PROD000142,2025-06-30,491
PROD000143,2025-06-30,482
PROD000144,2025-06-30,428
PROD000145,2025-06-30,586
PROD000146,2025-06-30,158
PROD000147,2025-06-30,202
PROD000148,2025-06-30,588
PROD000149,2025-06-30,621
PROD000150,2025-06-30,347
PROD000001,2025-07-31,485
PROD000002,2025-07-31,636
PROD000003,2025-07-31,0
PROD000004,2025-07-31,232
PROD000005,2025-07-31,293
PROD000006,2025-07-31,707
PROD000007,2025-07-31,743
PROD000008,2025-07-31,428
PROD000009,2025-07-31,42
PROD000010,2025-07-31,16
PROD000011,2025-07-31,693
PROD000012,2025-07-31,140
PROD000013,2025-07-31,207
PROD000014,2025-07-31,419
PROD000015,2025-07-31,182
PROD000016,2025-07-31,318
PROD000017,2025-07-31,652
PROD000018,2025-07-31,300
PROD000019,2025-07-31,684
PROD000020,2025-07-31,377
PROD000021,2025-07-31,626
PROD000022,2025-07-31,148
PROD000023,2025-07-31,661
PROD000024,2025-07-31,400
PROD000025,2025-07-31,799
PROD000026,2025-07-31,216
PROD000027,2025-07-31,203
PROD000028,2025-07-31,425
PROD000029,2025-07-31,198
PROD000030,2025-07-31,621
PROD000031,2025-07-31,586
PROD000032,2025-07-31,648
PROD000033,2025-07-31,854
PROD000034,2025-07-31,423
PROD000035,2025-07-31,363
PROD000036,2025-07-31,274
PROD000037,2025-07-31,90
PROD000038,2025-07-31,851
PROD000039,2025-07-31,570
PROD000040,2025-07-31,98
PROD000041,2025-07-31,682
PROD000042,2025-07-31,605
PROD000043,2025-07-31,819
PROD000044,2025-07-31,751
PROD000045,2025-07-31,352
PROD000046,2025-07-31,123
PROD000047,2025-07-31,257
PROD000048,2025-07-31,360
PROD000049,2025-07-31,381
PROD000050,2025-07-31,149
PROD000051,2025-07-31,50
PROD000052,2025-07-31,174
PROD000053,2025-07-31,754
PROD000054,2025-07-31,33
PROD000055,2025-07-31,556
PROD000056,2025-07-31,413
PROD000057,2025-07-31,377
PROD000058,2025-07-31,352
PROD000059,2025-07-31,707
PROD000060,2025-07-31,434
PROD000061,2025-07-31,482
PROD000062,2025-07-31,654
PROD000063,2025-07-31,240
PROD000064,2025-07-31,547
PROD000065,2025-07-31,851
PROD000066,2025-07-31,58
PROD000067,2025-07-31,698
PROD000068,2025-07-31,524
PROD000069,2025-07-31,39
PROD000070,2025-07-31,895
PROD000071,2025-07-31,839
PROD000072,2025-07-31,496
PROD000073,2025-07-31,779
PROD000074,2025-07-31,640
PROD000075,2025-07-31,311
PROD000076,2025-07-31,590
PROD000077,2025-07-31,770
PROD000078,2025-07-31,318
PROD000079,2025-07-31,565
PROD000080,2025-07-31,917
PROD000081,2025-07-31,935
PROD000082,2025-07-31,700
PROD000083,2025-07-31,269
PROD000084,2025-07-31,663
PROD000085,2025-07-31,442
PROD000086,2025-07-31,671
PROD000087,2025-07-31,51
PROD000088,2025-07-31,664
PROD000089,2025-07-31,109
PROD000090,2025-07-31,160
PROD000091,2025-07-31,598
PROD000092,2025-07-31,818
PROD000093,2025-07-31,499
PROD000094,2025-07-31,139
PROD000095,2025-07-31,536
PROD000096,2025-07-31,409
PROD000097,2025-07-31,686
PROD000098,2025-07-31,753
PROD000099,2025-07-31,102
PROD000100,2025-07-31,479
PROD000101,2025-07-31,344
PROD000102,2025-07-31,693
PROD000103,2025-07-31,186
PROD000104,2025-07-31,773
PROD000105,2025-07-31,535
PROD000106,2025-07-31,495
PROD000107,2025-07-31,300
PROD000108,2025-07-31,26
PROD000109,2025-07-31,755
PROD000110,2025-07-31,61
PROD000111,2025-07-31,578
PROD000112,2025-07-31,31
PROD000113,2025-07-31,271
PROD000114,2025-07-31,409
PROD000115,2025-07-31,15
PROD000116,2025-07-31,662
PROD000117,2025-07-31,762
PROD000118,2025-07-31,550
PROD000119,2025-07-31,262
PROD000120,2025-07-31,651
PROD000121,2025-07-31,348
PROD000122,2025-07-31,189
PROD000123,2025-07-31,212
PROD000124,2025-07-31,677
PROD000125,2025-07-31,100
PROD000126,2025-07-31,535
PROD000127,2025-07-31,300
PROD000128,2025-07-31,421
PROD000129,2025-07-31,202
PROD000130,2025-07-31,475
PROD000131,2025-07-31,174
PROD000132,2025-07-31,63
PROD000133,2025-07-31,626
PROD000134,2025-07-31,386
PROD000135,2025-07-31,736
PROD000136,2025-07-31,750
PROD000137,2025-07-31,519
PROD000138,2025-07-31,375
PROD000139,2025-07-31,677
PROD000140,2025-07-31,263
PROD000141,2025-07-31,618
PROD000142,2025-07-31,506
PROD000143,2025-07-31,435
PROD000144,2025-07-31,412
PROD000145,2025-07-31,558
PROD000146,2025-07-31,247
PROD000147,2025-07-31,58
PROD000148,2025-07-31,667
PROD000149,2025-07-31,714
PROD000150,2025-07-31,326
